Export of Imageset (COPY)test-nagoya-game-02 (ball annotations in bounding boxes)
[team|UTRA Robosoccer]
[set|(COPY)test-nagoya-game-02]
[format: "label::annotation_type|filename|img_width|img_height|x1|y1|x2|y2|center_x|center_y|width|height"]
label::robot|test_nagoya_game_d_00431.png|800|600|568|0|595|45|581.5|22.5|27|45
label::robot|test_nagoya_game_d_00431.png|800|600|4|18|90|226|47.0|122.0|86|208
label::robot|test_nagoya_game_d_00431.png|800|600|437|53|477|153|457.0|103.0|40|100
label::robot|test_nagoya_game_d_00430.png|800|600|189|2|215|52|202.0|27.0|26|50
label::robot|test_nagoya_game_d_00430.png|800|600|566|0|593|43|579.5|21.5|27|43
label::robot|test_nagoya_game_d_00430.png|800|600|2|18|88|226|45.0|122.0|86|208
label::robot|test_nagoya_game_d_00430.png|800|600|433|49|473|149|453.0|99.0|40|100
label::robot|test_nagoya_game_d_00429.png|800|600|185|2|211|52|198.0|27.0|26|50
label::robot|test_nagoya_game_d_00429.png|800|600|562|0|589|43|575.5|21.5|27|43
label::robot|test_nagoya_game_d_00429.png|800|600|0|16|86|224|43.0|120.0|86|208
label::robot|test_nagoya_game_d_00429.png|800|600|429|47|469|147|449.0|97.0|40|100
label::robot|test_nagoya_game_d_00428.png|800|600|179|0|205|50|192.0|25.0|26|50
label::robot|test_nagoya_game_d_00428.png|800|600|556|0|583|43|569.5|21.5|27|43
label::robot|test_nagoya_game_d_00428.png|800|600|0|16|78|224|39.0|120.0|78|208
label::robot|test_nagoya_game_d_00428.png|800|600|425|45|465|145|445.0|95.0|40|100
label::robot|test_nagoya_game_d_00427.png|800|600|177|0|203|46|190.0|23.0|26|46
label::robot|test_nagoya_game_d_00427.png|800|600|554|0|581|39|567.5|19.5|27|39
label::robot|test_nagoya_game_d_00427.png|800|600|0|14|70|222|35.0|118.0|70|208
label::robot|test_nagoya_game_d_00427.png|800|600|421|45|461|145|441.0|95.0|40|100
label::robot|test_nagoya_game_d_00426.png|800|600|173|0|199|44|186.0|22.0|26|44
label::robot|test_nagoya_game_d_00426.png|800|600|550|0|577|35|563.5|17.5|27|35
label::robot|test_nagoya_game_d_00426.png|800|600|0|14|66|222|33.0|118.0|66|208
label::robot|test_nagoya_game_d_00426.png|800|600|417|41|457|141|437.0|91.0|40|100
label::robot|test_nagoya_game_d_00425.png|800|600|169|0|195|44|182.0|22.0|26|44
label::robot|test_nagoya_game_d_00425.png|800|600|550|0|577|35|563.5|17.5|27|35
label::robot|test_nagoya_game_d_00425.png|800|600|0|10|66|218|33.0|114.0|66|208
label::robot|test_nagoya_game_d_00425.png|800|600|413|43|453|143|433.0|93.0|40|100
label::robot|test_nagoya_game_d_00424.png|800|600|165|0|191|44|178.0|22.0|26|44
label::robot|test_nagoya_game_d_00424.png|800|600|550|0|577|35|563.5|17.5|27|35
label::robot|test_nagoya_game_d_00424.png|800|600|0|10|56|218|28.0|114.0|56|208
label::robot|test_nagoya_game_d_00424.png|800|600|409|43|449|143|429.0|93.0|40|100
label::robot|test_nagoya_game_d_00423.png|800|600|161|0|187|44|174.0|22.0|26|44
label::robot|test_nagoya_game_d_00423.png|800|600|542|0|569|35|555.5|17.5|27|35
label::robot|test_nagoya_game_d_00423.png|800|600|0|108|44|218|22.0|163.0|44|110
label::robot|test_nagoya_game_d_00423.png|800|600|407|41|447|141|427.0|91.0|40|100
label::robot|test_nagoya_game_d_00422.png|800|600|157|0|183|44|170.0|22.0|26|44
label::robot|test_nagoya_game_d_00422.png|800|600|536|0|563|35|549.5|17.5|27|35
label::robot|test_nagoya_game_d_00422.png|800|600|0|108|44|218|22.0|163.0|44|110
label::robot|test_nagoya_game_d_00422.png|800|600|407|41|447|141|427.0|91.0|40|100
label::robot|test_nagoya_game_d_00421.png|800|600|157|0|183|44|170.0|22.0|26|44
label::robot|test_nagoya_game_d_00421.png|800|600|530|0|557|35|543.5|17.5|27|35
label::robot|test_nagoya_game_d_00421.png|800|600|0|108|36|218|18.0|163.0|36|110
label::robot|test_nagoya_game_d_00421.png|800|600|403|39|443|139|423.0|89.0|40|100
label::robot|test_nagoya_game_d_00420.png|800|600|151|0|177|42|164.0|21.0|26|42
label::robot|test_nagoya_game_d_00420.png|800|600|528|0|555|35|541.5|17.5|27|35
label::robot|test_nagoya_game_d_00420.png|800|600|397|39|437|139|417.0|89.0|40|100
label::robot|test_nagoya_game_d_00419.png|800|600|147|0|173|40|160.0|20.0|26|40
label::robot|test_nagoya_game_d_00419.png|800|600|526|0|553|33|539.5|16.5|27|33
label::robot|test_nagoya_game_d_00419.png|800|600|393|35|433|135|413.0|85.0|40|100
label::robot|test_nagoya_game_d_00418.png|800|600|147|0|173|40|160.0|20.0|26|40
label::robot|test_nagoya_game_d_00418.png|800|600|524|0|551|29|537.5|14.5|27|29
label::robot|test_nagoya_game_d_00418.png|800|600|391|35|431|135|411.0|85.0|40|100
label::robot|test_nagoya_game_d_00417.png|800|600|141|0|167|40|154.0|20.0|26|40
label::robot|test_nagoya_game_d_00417.png|800|600|518|0|545|29|531.5|14.5|27|29
label::robot|test_nagoya_game_d_00417.png|800|600|389|35|429|135|409.0|85.0|40|100
label::robot|test_nagoya_game_d_00416.png|800|600|137|0|163|40|150.0|20.0|26|40
label::robot|test_nagoya_game_d_00416.png|800|600|514|0|541|29|527.5|14.5|27|29
label::robot|test_nagoya_game_d_00416.png|800|600|381|35|421|135|401.0|85.0|40|100
label::robot|test_nagoya_game_d_00415.png|800|600|131|0|157|40|144.0|20.0|26|40
label::robot|test_nagoya_game_d_00415.png|800|600|508|0|535|29|521.5|14.5|27|29
label::robot|test_nagoya_game_d_00415.png|800|600|377|35|417|135|397.0|85.0|40|100
label::robot|test_nagoya_game_d_00414.png|800|600|125|2|151|40|138.0|21.0|26|38
label::robot|test_nagoya_game_d_00414.png|800|600|504|0|529|25|516.5|12.5|25|25
label::robot|test_nagoya_game_d_00414.png|800|600|371|33|411|133|391.0|83.0|40|100
label::robot|test_nagoya_game_d_00413.png|800|600|119|0|145|38|132.0|19.0|26|38
label::robot|test_nagoya_game_d_00413.png|800|600|502|0|527|23|514.5|11.5|25|23
label::robot|test_nagoya_game_d_00413.png|800|600|351|29|399|129|375.0|79.0|48|100
label::robot|test_nagoya_game_d_00412.png|800|600|115|0|143|39|129.0|19.5|28|39
label::robot|test_nagoya_game_d_00412.png|800|600|345|27|393|127|369.0|77.0|48|100
label::robot|test_nagoya_game_d_00411.png|800|600|109|0|133|35|121.0|17.5|24|35
label::robot|test_nagoya_game_d_00411.png|800|600|345|27|393|127|369.0|77.0|48|100
label::robot|test_nagoya_game_d_00410.png|800|600|105|0|129|35|117.0|17.5|24|35
label::robot|test_nagoya_game_d_00410.png|800|600|343|25|391|125|367.0|75.0|48|100
label::robot|test_nagoya_game_d_00354.png|800|600|210|74|236|125|223.0|99.5|26|51
label::robot|test_nagoya_game_d_00354.png|800|600|49|143|91|241|70.0|192.0|42|98
label::robot|test_nagoya_game_d_00353.png|800|600|212|80|238|131|225.0|105.5|26|51
label::robot|test_nagoya_game_d_00353.png|800|600|53|147|95|245|74.0|196.0|42|98
label::robot|test_nagoya_game_d_00352.png|800|600|218|88|244|139|231.0|113.5|26|51
label::robot|test_nagoya_game_d_00352.png|800|600|63|151|105|249|84.0|200.0|42|98
label::robot|test_nagoya_game_d_00351.png|800|600|224|92|250|143|237.0|117.5|26|51
label::robot|test_nagoya_game_d_00351.png|800|600|69|157|111|253|90.0|205.0|42|96
label::robot|test_nagoya_game_d_00350.png|800|600|230|96|256|147|243.0|121.5|26|51
label::robot|test_nagoya_game_d_00350.png|800|600|73|163|115|259|94.0|211.0|42|96
label::robot|test_nagoya_game_d_00349.png|800|600|232|102|258|153|245.0|127.5|26|51
label::robot|test_nagoya_game_d_00349.png|800|600|73|167|115|263|94.0|215.0|42|96
label::robot|test_nagoya_game_d_00348.png|800|600|238|106|264|157|251.0|131.5|26|51
label::robot|test_nagoya_game_d_00348.png|800|600|81|173|123|269|102.0|221.0|42|96
label::robot|test_nagoya_game_d_00347.png|800|600|240|112|266|163|253.0|137.5|26|51
label::robot|test_nagoya_game_d_00347.png|800|600|87|179|129|275|108.0|227.0|42|96
label::robot|test_nagoya_game_d_00346.png|800|600|244|116|270|167|257.0|141.5|26|51
label::robot|test_nagoya_game_d_00346.png|800|600|93|185|135|281|114.0|233.0|42|96
label::robot|test_nagoya_game_d_00345.png|800|600|250|122|276|173|263.0|147.5|26|51
label::robot|test_nagoya_game_d_00345.png|800|600|99|185|141|281|120.0|233.0|42|96
label::robot|test_nagoya_game_d_00344.png|800|600|256|126|282|177|269.0|151.5|26|51
label::robot|test_nagoya_game_d_00344.png|800|600|105|191|147|287|126.0|239.0|42|96
label::robot|test_nagoya_game_d_00343.png|800|600|262|130|288|181|275.0|155.5|26|51
label::robot|test_nagoya_game_d_00343.png|800|600|109|195|151|291|130.0|243.0|42|96
label::robot|test_nagoya_game_d_00342.png|800|600|268|134|294|185|281.0|159.5|26|51
label::robot|test_nagoya_game_d_00342.png|800|600|115|203|157|299|136.0|251.0|42|96
label::robot|test_nagoya_game_d_00341.png|800|600|272|140|298|191|285.0|165.5|26|51
label::robot|test_nagoya_game_d_00341.png|800|600|121|209|163|305|142.0|257.0|42|96
label::robot|test_nagoya_game_d_00340.png|800|600|276|144|302|195|289.0|169.5|26|51
label::robot|test_nagoya_game_d_00340.png|800|600|125|211|167|307|146.0|259.0|42|96
label::robot|test_nagoya_game_d_00339.png|800|600|278|148|304|199|291.0|173.5|26|51
label::robot|test_nagoya_game_d_00339.png|800|600|131|213|173|309|152.0|261.0|42|96
label::robot|test_nagoya_game_d_00338.png|800|600|284|152|310|203|297.0|177.5|26|51
label::robot|test_nagoya_game_d_00338.png|800|600|137|219|179|315|158.0|267.0|42|96
label::robot|test_nagoya_game_d_00337.png|800|600|288|156|314|207|301.0|181.5|26|51
label::robot|test_nagoya_game_d_00337.png|800|600|145|223|187|319|166.0|271.0|42|96
label::robot|test_nagoya_game_d_00336.png|800|600|296|160|322|211|309.0|185.5|26|51
label::robot|test_nagoya_game_d_00336.png|800|600|151|227|193|323|172.0|275.0|42|96
label::robot|test_nagoya_game_d_00335.png|800|600|302|164|328|215|315.0|189.5|26|51
label::robot|test_nagoya_game_d_00335.png|800|600|157|231|199|327|178.0|279.0|42|96
label::robot|test_nagoya_game_d_00334.png|800|600|308|170|334|221|321.0|195.5|26|51
label::robot|test_nagoya_game_d_00334.png|800|600|165|237|207|333|186.0|285.0|42|96
label::robot|test_nagoya_game_d_00333.png|800|600|310|174|336|225|323.0|199.5|26|51
label::robot|test_nagoya_game_d_00333.png|800|600|167|245|209|341|188.0|293.0|42|96
label::robot|test_nagoya_game_d_00332.png|800|600|312|178|338|229|325.0|203.5|26|51
label::robot|test_nagoya_game_d_00332.png|800|600|167|249|209|341|188.0|295.0|42|92
label::robot|test_nagoya_game_d_00331.png|800|600|312|184|338|235|325.0|209.5|26|51
label::robot|test_nagoya_game_d_00331.png|800|600|167|251|209|343|188.0|297.0|42|92
label::robot|test_nagoya_game_d_00330.png|800|600|312|188|338|239|325.0|213.5|26|51
label::robot|test_nagoya_game_d_00330.png|800|600|167|257|209|349|188.0|303.0|42|92
label::robot|test_nagoya_game_d_00329.png|800|600|312|192|338|243|325.0|217.5|26|51
label::robot|test_nagoya_game_d_00329.png|800|600|165|263|207|355|186.0|309.0|42|92
label::robot|test_nagoya_game_d_00328.png|800|600|312|194|338|245|325.0|219.5|26|51
label::robot|test_nagoya_game_d_00328.png|800|600|165|267|207|359|186.0|313.0|42|92
label::robot|test_nagoya_game_d_00327.png|800|600|314|200|340|251|327.0|225.5|26|51
label::robot|test_nagoya_game_d_00327.png|800|600|167|267|209|359|188.0|313.0|42|92
label::robot|test_nagoya_game_d_00326.png|800|600|316|200|342|251|329.0|225.5|26|51
label::robot|test_nagoya_game_d_00326.png|800|600|173|269|215|361|194.0|315.0|42|92
label::robot|test_nagoya_game_d_00325.png|800|600|320|204|346|255|333.0|229.5|26|51
label::robot|test_nagoya_game_d_00325.png|800|600|175|273|217|365|196.0|319.0|42|92
label::robot|test_nagoya_game_d_00324.png|800|600|322|206|348|257|335.0|231.5|26|51
label::robot|test_nagoya_game_d_00324.png|800|600|181|277|223|369|202.0|323.0|42|92
label::robot|test_nagoya_game_d_00323.png|800|600|326|210|352|261|339.0|235.5|26|51
label::robot|test_nagoya_game_d_00323.png|800|600|185|283|227|375|206.0|329.0|42|92
label::robot|test_nagoya_game_d_00322.png|800|600|328|214|354|265|341.0|239.5|26|51
label::robot|test_nagoya_game_d_00322.png|800|600|185|283|227|375|206.0|329.0|42|92
label::robot|test_nagoya_game_d_00321.png|800|600|332|216|358|267|345.0|241.5|26|51
label::robot|test_nagoya_game_d_00321.png|800|600|187|285|229|377|208.0|331.0|42|92
label::robot|test_nagoya_game_d_00320.png|800|600|334|220|360|271|347.0|245.5|26|51
label::robot|test_nagoya_game_d_00320.png|800|600|191|289|233|381|212.0|335.0|42|92
label::robot|test_nagoya_game_d_00319.png|800|600|336|222|362|273|349.0|247.5|26|51
label::robot|test_nagoya_game_d_00319.png|800|600|193|295|235|387|214.0|341.0|42|92
label::robot|test_nagoya_game_d_00318.png|800|600|338|224|364|273|351.0|248.5|26|49
label::robot|test_nagoya_game_d_00318.png|800|600|197|295|239|387|218.0|341.0|42|92
label::robot|test_nagoya_game_d_00317.png|800|600|340|226|366|273|353.0|249.5|26|47
label::robot|test_nagoya_game_d_00317.png|800|600|203|295|245|387|224.0|341.0|42|92
label::robot|test_nagoya_game_d_00316.png|800|600|344|226|370|273|357.0|249.5|26|47
label::robot|test_nagoya_game_d_00316.png|800|600|205|299|247|391|226.0|345.0|42|92
label::robot|test_nagoya_game_d_00315.png|800|600|348|228|374|275|361.0|251.5|26|47
label::robot|test_nagoya_game_d_00315.png|800|600|209|299|251|391|230.0|345.0|42|92
label::robot|test_nagoya_game_d_00314.png|800|600|352|228|378|275|365.0|251.5|26|47
label::robot|test_nagoya_game_d_00314.png|800|600|213|299|255|391|234.0|345.0|42|92
label::robot|test_nagoya_game_d_00313.png|800|600|356|228|382|275|369.0|251.5|26|47
label::robot|test_nagoya_game_d_00313.png|800|600|219|299|261|391|240.0|345.0|42|92
label::robot|test_nagoya_game_d_00312.png|800|600|364|230|386|275|375.0|252.5|22|45
label::robot|test_nagoya_game_d_00312.png|800|600|227|299|269|391|248.0|345.0|42|92
label::robot|test_nagoya_game_d_00311.png|800|600|368|230|390|275|379.0|252.5|22|45
label::robot|test_nagoya_game_d_00311.png|800|600|235|299|277|391|256.0|345.0|42|92
label::robot|test_nagoya_game_d_00310.png|800|600|376|230|398|275|387.0|252.5|22|45
label::robot|test_nagoya_game_d_00310.png|800|600|245|299|287|391|266.0|345.0|42|92
label::robot|test_nagoya_game_d_00309.png|800|600|384|230|406|275|395.0|252.5|22|45
label::robot|test_nagoya_game_d_00309.png|800|600|253|299|295|391|274.0|345.0|42|92
label::robot|test_nagoya_game_d_00308.png|800|600|388|230|410|275|399.0|252.5|22|45
label::robot|test_nagoya_game_d_00308.png|800|600|259|299|301|391|280.0|345.0|42|92
label::robot|test_nagoya_game_d_00307.png|800|600|394|228|416|273|405.0|250.5|22|45
label::robot|test_nagoya_game_d_00307.png|800|600|263|299|305|391|284.0|345.0|42|92
label::robot|test_nagoya_game_d_00306.png|800|600|400|228|422|273|411.0|250.5|22|45
label::robot|test_nagoya_game_d_00306.png|800|600|267|297|309|389|288.0|343.0|42|92
label::robot|test_nagoya_game_d_00305.png|800|600|33|234|60|287|46.5|260.5|27|53
label::robot|test_nagoya_game_d_00305.png|800|600|404|226|426|271|415.0|248.5|22|45
label::robot|test_nagoya_game_d_00305.png|800|600|271|297|313|389|292.0|343.0|42|92
label::robot|test_nagoya_game_d_00304.png|800|600|35|234|62|287|48.5|260.5|27|53
label::robot|test_nagoya_game_d_00304.png|800|600|408|224|430|269|419.0|246.5|22|45
label::robot|test_nagoya_game_d_00304.png|800|600|275|295|317|387|296.0|341.0|42|92
label::robot|test_nagoya_game_d_00303.png|800|600|39|234|66|287|52.5|260.5|27|53
label::robot|test_nagoya_game_d_00303.png|800|600|412|222|434|267|423.0|244.5|22|45
label::robot|test_nagoya_game_d_00303.png|800|600|277|291|319|383|298.0|337.0|42|92
label::robot|test_nagoya_game_d_00302.png|800|600|43|236|70|289|56.5|262.5|27|53
label::robot|test_nagoya_game_d_00302.png|800|600|416|220|438|265|427.0|242.5|22|45
label::robot|test_nagoya_game_d_00302.png|800|600|283|289|325|381|304.0|335.0|42|92
label::robot|test_nagoya_game_d_00301.png|800|600|49|236|76|289|62.5|262.5|27|53
label::robot|test_nagoya_game_d_00301.png|800|600|420|218|442|263|431.0|240.5|22|45
label::robot|test_nagoya_game_d_00301.png|800|600|287|289|329|381|308.0|335.0|42|92
label::robot|test_nagoya_game_d_00300.png|800|600|55|236|82|289|68.5|262.5|27|53
label::robot|test_nagoya_game_d_00300.png|800|600|424|218|446|263|435.0|240.5|22|45
label::robot|test_nagoya_game_d_00300.png|800|600|291|289|333|381|312.0|335.0|42|92
label::robot|test_nagoya_game_d_00299.png|800|600|61|236|88|289|74.5|262.5|27|53
label::robot|test_nagoya_game_d_00299.png|800|600|428|218|450|263|439.0|240.5|22|45
label::robot|test_nagoya_game_d_00299.png|800|600|297|289|339|381|318.0|335.0|42|92
label::robot|test_nagoya_game_d_00298.png|800|600|65|236|92|289|78.5|262.5|27|53
label::robot|test_nagoya_game_d_00298.png|800|600|432|218|454|263|443.0|240.5|22|45
label::robot|test_nagoya_game_d_00298.png|800|600|301|287|343|379|322.0|333.0|42|92
label::robot|test_nagoya_game_d_00297.png|800|600|67|236|94|289|80.5|262.5|27|53
label::robot|test_nagoya_game_d_00297.png|800|600|436|218|458|263|447.0|240.5|22|45
label::robot|test_nagoya_game_d_00297.png|800|600|305|287|347|379|326.0|333.0|42|92
label::robot|test_nagoya_game_d_00296.png|800|600|73|236|100|289|86.5|262.5|27|53
label::robot|test_nagoya_game_d_00296.png|800|600|440|216|462|261|451.0|238.5|22|45
label::robot|test_nagoya_game_d_00296.png|800|600|311|287|353|379|332.0|333.0|42|92
label::robot|test_nagoya_game_d_00295.png|800|600|77|234|104|287|90.5|260.5|27|53
label::robot|test_nagoya_game_d_00295.png|800|600|444|214|466|259|455.0|236.5|22|45
label::robot|test_nagoya_game_d_00295.png|800|600|317|287|359|379|338.0|333.0|42|92
label::robot|test_nagoya_game_d_00294.png|800|600|83|234|110|287|96.5|260.5|27|53
label::robot|test_nagoya_game_d_00294.png|800|600|448|212|470|257|459.0|234.5|22|45
label::robot|test_nagoya_game_d_00294.png|800|600|323|287|365|379|344.0|333.0|42|92
label::robot|test_nagoya_game_d_00293.png|800|600|91|234|118|287|104.5|260.5|27|53
label::robot|test_nagoya_game_d_00293.png|800|600|452|212|474|257|463.0|234.5|22|45
label::robot|test_nagoya_game_d_00293.png|800|600|329|285|371|377|350.0|331.0|42|92
label::robot|test_nagoya_game_d_00292.png|800|600|97|234|124|287|110.5|260.5|27|53
label::robot|test_nagoya_game_d_00292.png|800|600|458|208|480|253|469.0|230.5|22|45
label::robot|test_nagoya_game_d_00292.png|800|600|333|281|375|373|354.0|327.0|42|92
label::robot|test_nagoya_game_d_00291.png|800|600|101|232|128|285|114.5|258.5|27|53
label::robot|test_nagoya_game_d_00291.png|800|600|464|202|486|247|475.0|224.5|22|45
label::robot|test_nagoya_game_d_00291.png|800|600|337|279|379|371|358.0|325.0|42|92
label::robot|test_nagoya_game_d_00290.png|800|600|103|230|130|283|116.5|256.5|27|53
label::robot|test_nagoya_game_d_00290.png|800|600|466|202|488|247|477.0|224.5|22|45
label::robot|test_nagoya_game_d_00290.png|800|600|341|277|383|369|362.0|323.0|42|92
label::robot|test_nagoya_game_d_00289.png|800|600|105|228|132|281|118.5|254.5|27|53
label::robot|test_nagoya_game_d_00289.png|800|600|470|198|492|243|481.0|220.5|22|45
label::robot|test_nagoya_game_d_00289.png|800|600|345|275|387|367|366.0|321.0|42|92
label::robot|test_nagoya_game_d_00288.png|800|600|107|226|134|279|120.5|252.5|27|53
label::robot|test_nagoya_game_d_00288.png|800|600|472|194|494|239|483.0|216.5|22|45
label::robot|test_nagoya_game_d_00288.png|800|600|351|273|393|365|372.0|319.0|42|92
label::robot|test_nagoya_game_d_00287.png|800|600|111|224|138|277|124.5|250.5|27|53
label::robot|test_nagoya_game_d_00287.png|800|600|474|192|496|237|485.0|214.5|22|45
label::robot|test_nagoya_game_d_00287.png|800|600|353|269|395|361|374.0|315.0|42|92
label::robot|test_nagoya_game_d_00286.png|800|600|115|222|142|275|128.5|248.5|27|53
label::robot|test_nagoya_game_d_00286.png|800|600|476|190|498|235|487.0|212.5|22|45
label::robot|test_nagoya_game_d_00286.png|800|600|353|265|395|357|374.0|311.0|42|92
label::robot|test_nagoya_game_d_00285.png|800|600|121|220|148|273|134.5|246.5|27|53
label::robot|test_nagoya_game_d_00285.png|800|600|482|184|504|229|493.0|206.5|22|45
label::robot|test_nagoya_game_d_00285.png|800|600|359|259|401|351|380.0|305.0|42|92
label::robot|test_nagoya_game_d_00284.png|800|600|127|216|154|269|140.5|242.5|27|53
label::robot|test_nagoya_game_d_00284.png|800|600|486|182|508|227|497.0|204.5|22|45
label::robot|test_nagoya_game_d_00284.png|800|600|367|257|409|349|388.0|303.0|42|92
label::robot|test_nagoya_game_d_00283.png|800|600|131|212|158|265|144.5|238.5|27|53
label::robot|test_nagoya_game_d_00283.png|800|600|492|176|514|221|503.0|198.5|22|45
label::robot|test_nagoya_game_d_00283.png|800|600|371|255|413|347|392.0|301.0|42|92
label::robot|test_nagoya_game_d_00282.png|800|600|137|208|164|261|150.5|234.5|27|53
label::robot|test_nagoya_game_d_00282.png|800|600|496|172|518|217|507.0|194.5|22|45
label::robot|test_nagoya_game_d_00282.png|800|600|373|251|415|343|394.0|297.0|42|92
label::robot|test_nagoya_game_d_00281.png|800|600|141|202|168|255|154.5|228.5|27|53
label::robot|test_nagoya_game_d_00281.png|800|600|500|168|522|213|511.0|190.5|22|45
label::robot|test_nagoya_game_d_00281.png|800|600|377|249|419|341|398.0|295.0|42|92
label::robot|test_nagoya_game_d_00280.png|800|600|143|200|170|253|156.5|226.5|27|53
label::robot|test_nagoya_game_d_00280.png|800|600|504|162|526|207|515.0|184.5|22|45
label::robot|test_nagoya_game_d_00280.png|800|600|379|243|421|335|400.0|289.0|42|92
label::robot|test_nagoya_game_d_00279.png|800|600|147|194|174|247|160.5|220.5|27|53
label::robot|test_nagoya_game_d_00279.png|800|600|504|158|526|203|515.0|180.5|22|45
label::robot|test_nagoya_game_d_00279.png|800|600|381|237|423|329|402.0|283.0|42|92
label::robot|test_nagoya_game_d_00278.png|800|600|149|190|176|243|162.5|216.5|27|53
label::robot|test_nagoya_game_d_00278.png|800|600|508|152|530|197|519.0|174.5|22|45
label::robot|test_nagoya_game_d_00278.png|800|600|381|231|423|323|402.0|277.0|42|92
label::robot|test_nagoya_game_d_00277.png|800|600|149|186|174|239|161.5|212.5|25|53
label::robot|test_nagoya_game_d_00277.png|800|600|510|146|532|191|521.0|168.5|22|45
label::robot|test_nagoya_game_d_00277.png|800|600|383|223|425|315|404.0|269.0|42|92
label::robot|test_nagoya_game_d_00276.png|800|600|149|180|174|233|161.5|206.5|25|53
label::robot|test_nagoya_game_d_00276.png|800|600|510|140|532|185|521.0|162.5|22|45
label::robot|test_nagoya_game_d_00276.png|800|600|385|217|427|309|406.0|263.0|42|92
label::robot|test_nagoya_game_d_00275.png|800|600|153|174|178|227|165.5|200.5|25|53
label::robot|test_nagoya_game_d_00275.png|800|600|512|134|536|179|524.0|156.5|24|45
label::robot|test_nagoya_game_d_00275.png|800|600|387|213|429|305|408.0|259.0|42|92
label::robot|test_nagoya_game_d_00274.png|800|600|155|170|180|223|167.5|196.5|25|53
label::robot|test_nagoya_game_d_00274.png|800|600|514|128|538|173|526.0|150.5|24|45
label::robot|test_nagoya_game_d_00274.png|800|600|389|205|431|297|410.0|251.0|42|92
label::robot|test_nagoya_game_d_00273.png|800|600|161|162|186|215|173.5|188.5|25|53
label::robot|test_nagoya_game_d_00273.png|800|600|518|122|542|167|530.0|144.5|24|45
label::robot|test_nagoya_game_d_00273.png|800|600|391|197|433|289|412.0|243.0|42|92
label::robot|test_nagoya_game_d_00272.png|800|600|163|158|188|211|175.5|184.5|25|53
label::robot|test_nagoya_game_d_00272.png|800|600|520|116|544|161|532.0|138.5|24|45
